threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.901,11,3,full,1536,1,1,,,not_target_layer
0.901,11,4,full,1536,1,1,,,not_target_layer
0.901,11,5,full,1536,1,1,,,not_target_layer
0.901,11,6,full,1536,1,1,,,not_target_layer
0.901,11,7,full,1536,1,1,,,not_target_layer
0.901,12,0,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,12,1,full,1536,1,1,,,not_target_layer
0.901,12,2,full,1536,1,1,,,not_target_layer
0.901,12,3,full,1536,1,1,,,not_target_layer
0.901,12,4,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,12,5,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,12,6,full,1536,1,1,,,not_target_layer
0.901,12,7,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,13,0,full,1536,1,1,,,not_target_layer
0.901,13,1,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,13,2,full,1536,1,1,,,not_target_layer
0.901,13,3,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,13,4,full,1536,1,1,,,not_target_layer
0.901,13,5,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,13,6,full,1536,1,1,,,not_target_layer
0.901,13,7,full,1536,1,1,,,not_target_layer
0.901,14,0,full,1536,1,1,,,not_target_layer
0.901,14,1,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,14,2,full,1536,1,1,,,not_target_layer
0.901,14,3,full,1536,1,1,,,not_target_layer
0.901,14,4,full,1536,1,1,,,not_target_layer
0.901,14,5,full,1536,1,1,,,not_target_layer
0.901,14,6,full,1536,1,1,,,not_target_layer
0.901,14,7,full,1536,1,1,,,not_target_layer
0.901,15,0,full,1536,1,1,,,not_target_layer
0.901,15,1,full,1536,1,1,,,not_target_layer
0.901,15,2,full,1536,1,1,,,not_target_layer
0.901,15,3,full,1536,1,1,,,not_target_layer
0.901,15,4,full,1536,1,1,,,not_target_layer
0.901,15,5,full,1536,1,1,,,not_target_layer
0.901,15,6,full,1536,1,1,,,not_target_layer
0.901,15,7,full,1536,1,1,,,not_target_layer
0.901,16,0,full,1536,1,1,,,not_target_layer
0.901,16,1,full,1536,1,1,,,not_target_layer
0.901,16,2,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,16,3,full,1536,1,1,,,not_target_layer
0.901,16,4,full,1536,1,1,,,not_target_layer
0.901,16,5,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,16,6,full,1536,1,1,,,not_target_layer
0.901,16,7,full,1536,1,1,,,not_target_layer
0.901,17,0,full,1536,1,1,,,not_target_layer
0.901,17,1,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,17,2,full,1536,1,1,,,not_target_layer
0.901,17,3,full,1536,1,1,,,not_target_layer
0.901,17,4,full,1536,1,1,,,not_target_layer
0.901,17,5,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,17,6,full,1536,1,1,,,not_target_layer
0.901,17,7,full,1536,1,1,,,not_target_layer
0.901,18,0,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,18,1,full,1536,1,1,,,not_target_layer
0.901,18,2,full,1536,1,1,,,not_target_layer
0.901,18,3,full,1536,1,1,,,not_target_layer
0.901,18,4,full,1536,1,1,,,not_target_layer
0.901,18,5,full,1536,1,1,,,not_target_layer
0.901,18,6,full,1536,1,1,,,not_target_layer
0.901,18,7,full,1536,1,1,,,not_target_layer
0.901,19,0,full,1536,1,1,,,not_target_layer
0.901,19,1,full,1536,1,1,,,not_target_layer
0.901,19,2,full,1536,1,1,,,not_target_layer
0.901,19,3,full,1536,1,1,,,not_target_layer
0.901,19,4,full,1536,1,1,,,not_target_layer
0.901,19,5,full,1536,1,1,,,not_target_layer
0.901,19,6,full,1536,1,1,,,not_target_layer
0.901,19,7,full,1536,1,1,,,not_target_layer
0.901,20,0,full,1536,1,1,,,not_target_layer
0.901,20,1,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,20,2,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,20,3,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,20,4,full,1536,1,1,,,not_target_layer
0.901,20,5,full,1536,1,1,,,not_target_layer
0.901,20,6,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,20,7,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,21,0,full,1536,1,1,,,not_target_layer
0.901,21,1,full,1536,1,1,,,not_target_layer
0.901,21,2,full,1536,1,1,,,not_target_layer
0.901,21,3,full,1536,1,1,,,not_target_layer
0.901,21,4,full,1536,1,1,,,not_target_layer
0.901,21,5,full,1536,1,1,,,not_target_layer
0.901,21,6,full,1536,1,1,,,not_target_layer
0.901,21,7,full,1536,1,1,,,not_target_layer
0.901,22,0,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,22,1,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,22,2,full,1536,1,1,,,not_target_layer
0.901,22,3,full,1536,1,1,,,not_target_layer
0.901,22,4,full,1536,1,1,,,not_target_layer
0.901,22,5,full,1536,1,1,,,not_target_layer
0.901,22,6,full,1536,1,1,,,not_target_layer
0.901,22,7,full,1536,1,1,,,not_target_layer
0.901,23,0,full,1536,1,1,,,not_target_layer
0.901,23,1,full,1536,1,1,,,not_target_layer
0.901,23,2,full,1536,1,1,,,not_target_layer
0.901,23,3,full,1536,1,1,,,not_target_layer
0.901,23,4,full,1536,1,1,,,not_target_layer
0.901,23,5,full,1536,1,1,,,not_target_layer
0.901,23,6,full,1536,1,1,,,not_target_layer
0.901,23,7,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,24,0,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,24,1,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,24,2,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,24,3,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,24,4,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,24,5,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,24,6,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,24,7,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,25,0,full,1536,1,1,,,not_target_layer
0.901,25,1,full,1536,1,1,,,not_target_layer
0.901,25,2,full,1536,1,1,,,not_target_layer
0.901,25,3,full,1536,1,1,,,not_target_layer
0.901,25,4,full,1536,1,1,,,not_target_layer
0.901,25,5,full,1536,1,1,,,not_target_layer
0.901,25,6,full,1536,1,1,,,not_target_layer
0.901,25,7,full,1536,1,1,,,not_target_layer
0.901,26,0,full,1536,1,1,,,not_target_layer
0.901,26,1,full,1536,1,1,,,not_target_layer
0.901,26,2,full,1536,1,1,,,not_target_layer
0.901,26,3,full,1536,1,1,,,not_target_layer
0.901,26,4,full,1536,1,1,,,not_target_layer
0.901,26,5,compact,768,0.5,0,,,seed65_add_l5h2_b050
0.901,26,6,full,1536,1,1,,,not_target_layer
0.901,26,7,full,1536,1,1,,,not_target_layer
0.901,27,0,full,1536,1,1,,,not_target_layer
0.901,27,1,full,1536,1,1,,,not_target_layer
0.901,27,2,full,1536,1,1,,,not_target_layer
0.901,27,3,full,1536,1,1,,,not_target_layer
0.901,27,4,full,1536,1,1,,,not_target_layer
0.901,27,5,full,1536,1,1,,,not_target_layer
0.901,27,6,full,1536,1,1,,,not_target_layer
0.901,27,7,full,1536,1,1,,,not_target_layer
