threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.961,5,1,full,1536,1,1,,,not_target_layer
0.961,5,2,full,1536,1,1,,,not_target_layer
0.961,5,3,full,1536,1,1,,,not_target_layer
0.961,5,4,full,1536,1,1,,,not_target_layer
0.961,5,5,full,1536,1,1,,,not_target_layer
0.961,5,6,full,1536,1,1,,,not_target_layer
0.961,5,7,full,1536,1,1,,,not_target_layer
0.961,6,0,full,1536,1,1,,,not_target_layer
0.961,6,1,full,1536,1,1,,,not_target_layer
0.961,6,2,full,1536,1,1,,,not_target_layer
0.961,6,3,full,1536,1,1,,,not_target_layer
0.961,6,4,full,1536,1,1,,,not_target_layer
0.961,6,5,full,1536,1,1,,,not_target_layer
0.961,6,6,full,1536,1,1,,,not_target_layer
0.961,6,7,full,1536,1,1,,,not_target_layer
0.961,7,0,full,1536,1,1,,,not_target_layer
0.961,7,1,full,1536,1,1,,,not_target_layer
0.961,7,2,full,1536,1,1,,,not_target_layer
0.961,7,3,full,1536,1,1,,,not_target_layer
0.961,7,4,full,1536,1,1,,,not_target_layer
0.961,7,5,full,1536,1,1,,,not_target_layer
0.961,7,6,full,1536,1,1,,,not_target_layer
0.961,7,7,full,1536,1,1,,,not_target_layer
0.961,8,0,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,8,1,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,8,2,full,1536,1,1,,,not_target_layer
0.961,8,3,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,8,4,full,1536,1,1,,,not_target_layer
0.961,8,5,full,1536,1,1,,,not_target_layer
0.961,8,6,full,1536,1,1,,,not_target_layer
0.961,8,7,full,1536,1,1,,,not_target_layer
0.961,9,0,full,1536,1,1,,,not_target_layer
0.961,9,1,full,1536,1,1,,,not_target_layer
0.961,9,2,full,1536,1,1,,,not_target_layer
0.961,9,3,full,1536,1,1,,,not_target_layer
0.961,9,4,full,1536,1,1,,,not_target_layer
0.961,9,5,full,1536,1,1,,,not_target_layer
0.961,9,6,full,1536,1,1,,,not_target_layer
0.961,9,7,full,1536,1,1,,,not_target_layer
0.961,10,0,full,1536,1,1,,,not_target_layer
0.961,10,1,full,1536,1,1,,,not_target_layer
0.961,10,2,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,10,3,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,10,4,full,1536,1,1,,,not_target_layer
0.961,10,5,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,10,6,full,1536,1,1,,,not_target_layer
0.961,10,7,full,1536,1,1,,,not_target_layer
0.961,11,0,full,1536,1,1,,,not_target_layer
0.961,11,1,full,1536,1,1,,,not_target_layer
0.961,11,2,full,1536,1,1,,,not_target_layer
0.961,11,3,full,1536,1,1,,,not_target_layer
0.961,11,4,full,1536,1,1,,,not_target_layer
0.961,11,5,full,1536,1,1,,,not_target_layer
0.961,11,6,full,1536,1,1,,,not_target_layer
0.961,11,7,full,1536,1,1,,,not_target_layer
0.961,12,0,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,12,1,full,1536,1,1,,,not_target_layer
0.961,12,2,full,1536,1,1,,,not_target_layer
0.961,12,3,full,1536,1,1,,,not_target_layer
0.961,12,4,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,12,5,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,12,6,full,1536,1,1,,,not_target_layer
0.961,12,7,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,13,0,full,1536,1,1,,,not_target_layer
0.961,13,1,full,1536,1,1,,,not_target_layer
0.961,13,2,full,1536,1,1,,,not_target_layer
0.961,13,3,full,1536,1,1,,,not_target_layer
0.961,13,4,full,1536,1,1,,,not_target_layer
0.961,13,5,full,1536,1,1,,,not_target_layer
0.961,13,6,full,1536,1,1,,,not_target_layer
0.961,13,7,full,1536,1,1,,,not_target_layer
0.961,14,0,full,1536,1,1,,,not_target_layer
0.961,14,1,full,1536,1,1,,,not_target_layer
0.961,14,2,full,1536,1,1,,,not_target_layer
0.961,14,3,full,1536,1,1,,,not_target_layer
0.961,14,4,full,1536,1,1,,,not_target_layer
0.961,14,5,full,1536,1,1,,,not_target_layer
0.961,14,6,full,1536,1,1,,,not_target_layer
0.961,14,7,full,1536,1,1,,,not_target_layer
0.961,15,0,full,1536,1,1,,,not_target_layer
0.961,15,1,full,1536,1,1,,,not_target_layer
0.961,15,2,full,1536,1,1,,,not_target_layer
0.961,15,3,full,1536,1,1,,,not_target_layer
0.961,15,4,full,1536,1,1,,,not_target_layer
0.961,15,5,full,1536,1,1,,,not_target_layer
0.961,15,6,full,1536,1,1,,,not_target_layer
0.961,15,7,full,1536,1,1,,,not_target_layer
0.961,16,0,full,1536,1,1,,,not_target_layer
0.961,16,1,full,1536,1,1,,,not_target_layer
0.961,16,2,full,1536,1,1,,,not_target_layer
0.961,16,3,full,1536,1,1,,,not_target_layer
0.961,16,4,full,1536,1,1,,,not_target_layer
0.961,16,5,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,16,6,full,1536,1,1,,,not_target_layer
0.961,16,7,full,1536,1,1,,,not_target_layer
0.961,17,0,full,1536,1,1,,,not_target_layer
0.961,17,1,full,1536,1,1,,,not_target_layer
0.961,17,2,full,1536,1,1,,,not_target_layer
0.961,17,3,full,1536,1,1,,,not_target_layer
0.961,17,4,full,1536,1,1,,,not_target_layer
0.961,17,5,full,1536,1,1,,,not_target_layer
0.961,17,6,full,1536,1,1,,,not_target_layer
0.961,17,7,full,1536,1,1,,,not_target_layer
0.961,18,0,full,1536,1,1,,,not_target_layer
0.961,18,1,full,1536,1,1,,,not_target_layer
0.961,18,2,full,1536,1,1,,,not_target_layer
0.961,18,3,full,1536,1,1,,,not_target_layer
0.961,18,4,full,1536,1,1,,,not_target_layer
0.961,18,5,full,1536,1,1,,,not_target_layer
0.961,18,6,full,1536,1,1,,,not_target_layer
0.961,18,7,full,1536,1,1,,,not_target_layer
0.961,19,0,full,1536,1,1,,,not_target_layer
0.961,19,1,full,1536,1,1,,,not_target_layer
0.961,19,2,full,1536,1,1,,,not_target_layer
0.961,19,3,full,1536,1,1,,,not_target_layer
0.961,19,4,full,1536,1,1,,,not_target_layer
0.961,19,5,full,1536,1,1,,,not_target_layer
0.961,19,6,full,1536,1,1,,,not_target_layer
0.961,19,7,full,1536,1,1,,,not_target_layer
0.961,20,0,full,1536,1,1,,,not_target_layer
0.961,20,1,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,20,2,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,20,3,full,1536,1,1,,,not_target_layer
0.961,20,4,full,1536,1,1,,,not_target_layer
0.961,20,5,full,1536,1,1,,,not_target_layer
0.961,20,6,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,20,7,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,21,0,full,1536,1,1,,,not_target_layer
0.961,21,1,full,1536,1,1,,,not_target_layer
0.961,21,2,full,1536,1,1,,,not_target_layer
0.961,21,3,full,1536,1,1,,,not_target_layer
0.961,21,4,full,1536,1,1,,,not_target_layer
0.961,21,5,full,1536,1,1,,,not_target_layer
0.961,21,6,full,1536,1,1,,,not_target_layer
0.961,21,7,full,1536,1,1,,,not_target_layer
0.961,22,0,full,1536,1,1,,,not_target_layer
0.961,22,1,full,1536,1,1,,,not_target_layer
0.961,22,2,full,1536,1,1,,,not_target_layer
0.961,22,3,full,1536,1,1,,,not_target_layer
0.961,22,4,full,1536,1,1,,,not_target_layer
0.961,22,5,full,1536,1,1,,,not_target_layer
0.961,22,6,full,1536,1,1,,,not_target_layer
0.961,22,7,full,1536,1,1,,,not_target_layer
0.961,23,0,full,1536,1,1,,,not_target_layer
0.961,23,1,full,1536,1,1,,,not_target_layer
0.961,23,2,full,1536,1,1,,,not_target_layer
0.961,23,3,full,1536,1,1,,,not_target_layer
0.961,23,4,full,1536,1,1,,,not_target_layer
0.961,23,5,full,1536,1,1,,,not_target_layer
0.961,23,6,full,1536,1,1,,,not_target_layer
0.961,23,7,full,1536,1,1,,,not_target_layer
0.961,24,0,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,24,1,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,24,2,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,24,3,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,24,4,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,24,5,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,24,6,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,24,7,compact,768,0.5,0,,,22-head safe frontier plus candidate 20:1 at 50% per-head budget.
0.961,25,0,full,1536,1,1,,,not_target_layer
0.961,25,1,full,1536,1,1,,,not_target_layer
0.961,25,2,full,1536,1,1,,,not_target_layer
0.961,25,3,full,1536,1,1,,,not_target_layer
0.961,25,4,full,1536,1,1,,,not_target_layer
0.961,25,5,full,1536,1,1,,,not_target_layer
0.961,25,6,full,1536,1,1,,,not_target_layer
0.961,25,7,full,1536,1,1,,,not_target_layer
0.961,26,0,full,1536,1,1,,,not_target_layer
0.961,26,1,full,1536,1,1,,,not_target_layer
0.961,26,2,full,1536,1,1,,,not_target_layer
0.961,26,3,full,1536,1,1,,,not_target_layer
0.961,26,4,full,1536,1,1,,,not_target_layer
0.961,26,5,full,1536,1,1,,,not_target_layer
0.961,26,6,full,1536,1,1,,,not_target_layer
0.961,26,7,full,1536,1,1,,,not_target_layer
0.961,27,0,full,1536,1,1,,,not_target_layer
0.961,27,1,full,1536,1,1,,,not_target_layer
0.961,27,2,full,1536,1,1,,,not_target_layer
0.961,27,3,full,1536,1,1,,,not_target_layer
0.961,27,4,full,1536,1,1,,,not_target_layer
0.961,27,5,full,1536,1,1,,,not_target_layer
0.961,27,6,full,1536,1,1,,,not_target_layer
0.961,27,7,full,1536,1,1,,,not_target_layer
