threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.949,26,3,full,1536,1,1,,,not_target_layer
0.949,26,4,full,1536,1,1,,,not_target_layer
0.949,26,5,full,1536,1,1,,,not_target_layer
0.949,26,6,full,1536,1,1,,,not_target_layer
0.949,26,7,full,1536,1,1,,,not_target_layer
0.949,27,0,full,1536,1,1,,,not_target_layer
0.949,27,1,full,1536,1,1,,,not_target_layer
0.949,27,2,full,1536,1,1,,,not_target_layer
0.949,27,3,full,1536,1,1,,,not_target_layer
0.949,27,4,full,1536,1,1,,,not_target_layer
0.949,27,5,full,1536,1,1,,,not_target_layer
0.949,27,6,full,1536,1,1,,,not_target_layer
0.949,27,7,full,1536,1,1,,,not_target_layer
