threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.948,10,5,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 16:6 at 50% per-head budget."
0.948,10,6,full,1536,1,1,,,not_target_layer
0.948,10,7,full,1536,1,1,,,not_target_layer
0.948,11,0,full,1536,1,1,,,not_target_layer
0.948,11,1,full,1536,1,1,,,not_target_layer
0.948,11,2,full,1536,1,1,,,not_target_layer
0.948,11,3,full,1536,1,1,,,not_target_layer
0.948,11,4,full,1536,1,1,,,not_target_layer
0.948,11,5,full,1536,1,1,,,not_target_layer
0.948,11,6,full,1536,1,1,,,not_target_layer
0.948,11,7,full,1536,1,1,,,not_target_layer
0.948,12,0,full,1536,1,1,,,not_target_layer
0.948,12,1,full,1536,1,1,,,not_target_layer
0.948,12,2,full,1536,1,1,,,not_target_layer
0.948,12,3,full,1536,1,1,,,not_target_layer
0.948,12,4,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 16:6 at 50% per-head budget."
0.948,12,5,full,1536,1,1,,,not_target_layer
0.948,12,6,full,1536,1,1,,,not_target_layer
0.948,12,7,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 16:6 at 50% per-head budget."
0.948,13,0,full,1536,1,1,,,not_target_layer
0.948,13,1,full,1536,1,1,,,not_target_layer
0.948,13,2,full,1536,1,1,,,not_target_layer
0.948,13,3,full,1536,1,1,,,not_target_layer
0.948,13,4,full,1536,1,1,,,not_target_layer
0.948,13,5,full,1536,1,1,,,not_target_layer
0.948,13,6,full,1536,1,1,,,not_target_layer
0.948,13,7,full,1536,1,1,,,not_target_layer
0.948,14,0,full,1536,1,1,,,not_target_layer
0.948,14,1,full,1536,1,1,,,not_target_layer
0.948,14,2,full,1536,1,1,,,not_target_layer
0.948,14,3,full,1536,1,1,,,not_target_layer
0.948,14,4,full,1536,1,1,,,not_target_layer
0.948,14,5,full,1536,1,1,,,not_target_layer
0.948,14,6,full,1536,1,1,,,not_target_layer
0.948,14,7,full,1536,1,1,,,not_target_layer
0.948,15,0,full,1536,1,1,,,not_target_layer
0.948,15,1,full,1536,1,1,,,not_target_layer
0.948,15,2,full,1536,1,1,,,not_target_layer
0.948,15,3,full,1536,1,1,,,not_target_layer
0.948,15,4,full,1536,1,1,,,not_target_layer
0.948,15,5,full,1536,1,1,,,not_target_layer
0.948,15,6,full,1536,1,1,,,not_target_layer
0.948,15,7,full,1536,1,1,,,not_target_layer
0.948,16,0,full,1536,1,1,,,not_target_layer
0.948,16,1,full,1536,1,1,,,not_target_layer
0.948,16,2,full,1536,1,1,,,not_target_layer
0.948,16,3,full,1536,1,1,,,not_target_layer
0.948,16,4,full,1536,1,1,,,not_target_layer
0.948,16,5,full,1536,1,1,,,not_target_layer
0.948,16,6,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 16:6 at 50% per-head budget."
0.948,16,7,full,1536,1,1,,,not_target_layer
0.948,17,0,full,1536,1,1,,,not_target_layer
0.948,17,1,full,1536,1,1,,,not_target_layer
0.948,17,2,full,1536,1,1,,,not_target_layer
0.948,17,3,full,1536,1,1,,,not_target_layer
0.948,17,4,full,1536,1,1,,,not_target_layer
0.948,17,5,full,1536,1,1,,,not_target_layer
0.948,17,6,full,1536,1,1,,,not_target_layer
0.948,17,7,full,1536,1,1,,,not_target_layer
0.948,18,0,full,1536,1,1,,,not_target_layer
0.948,18,1,full,1536,1,1,,,not_target_layer
0.948,18,2,full,1536,1,1,,,not_target_layer
0.948,18,3,full,1536,1,1,,,not_target_layer
0.948,18,4,full,1536,1,1,,,not_target_layer
0.948,18,5,full,1536,1,1,,,not_target_layer
0.948,18,6,full,1536,1,1,,,not_target_layer
0.948,18,7,full,1536,1,1,,,not_target_layer
0.948,19,0,full,1536,1,1,,,not_target_layer
0.948,19,1,full,1536,1,1,,,not_target_layer
0.948,19,2,full,1536,1,1,,,not_target_layer
0.948,19,3,full,1536,1,1,,,not_target_layer
0.948,19,4,full,1536,1,1,,,not_target_layer
0.948,19,5,full,1536,1,1,,,not_target_layer
0.948,19,6,full,1536,1,1,,,not_target_layer
0.948,19,7,full,1536,1,1,,,not_target_layer
0.948,20,0,full,1536,1,1,,,not_target_layer
0.948,20,1,full,1536,1,1,,,not_target_layer
0.948,20,2,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 16:6 at 50% per-head budget."
0.948,20,3,full,1536,1,1,,,not_target_layer
0.948,20,4,full,1536,1,1,,,not_target_layer
0.948,20,5,full,1536,1,1,,,not_target_layer
0.948,20,6,full,1536,1,1,,,not_target_layer
0.948,20,7,full,1536,1,1,,,not_target_layer
0.948,21,0,full,1536,1,1,,,not_target_layer
0.948,21,1,full,1536,1,1,,,not_target_layer
0.948,21,2,full,1536,1,1,,,not_target_layer
0.948,21,3,full,1536,1,1,,,not_target_layer
0.948,21,4,full,1536,1,1,,,not_target_layer
0.948,21,5,full,1536,1,1,,,not_target_layer
0.948,21,6,full,1536,1,1,,,not_target_layer
0.948,21,7,full,1536,1,1,,,not_target_layer
0.948,22,0,full,1536,1,1,,,not_target_layer
0.948,22,1,full,1536,1,1,,,not_target_layer
0.948,22,2,full,1536,1,1,,,not_target_layer
0.948,22,3,full,1536,1,1,,,not_target_layer
0.948,22,4,full,1536,1,1,,,not_target_layer
0.948,22,5,full,1536,1,1,,,not_target_layer
0.948,22,6,full,1536,1,1,,,not_target_layer
0.948,22,7,full,1536,1,1,,,not_target_layer
0.948,23,0,full,1536,1,1,,,not_target_layer
0.948,23,1,full,1536,1,1,,,not_target_layer
0.948,23,2,full,1536,1,1,,,not_target_layer
0.948,23,3,full,1536,1,1,,,not_target_layer
0.948,23,4,full,1536,1,1,,,not_target_layer
0.948,23,5,full,1536,1,1,,,not_target_layer
0.948,23,6,full,1536,1,1,,,not_target_layer
0.948,23,7,full,1536,1,1,,,not_target_layer
0.948,24,0,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 16:6 at 50% per-head budget."
0.948,24,1,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 16:6 at 50% per-head budget."
0.948,24,2,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 16:6 at 50% per-head budget."
0.948,24,3,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 16:6 at 50% per-head budget."
0.948,24,4,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 16:6 at 50% per-head budget."
0.948,24,5,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 16:6 at 50% per-head budget."
0.948,24,6,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 16:6 at 50% per-head budget."
0.948,24,7,compact,768,0.5,0,,,"Layer24 safe seed plus 10:3,8:1,20:2,12:4,10:5,12:7 and candidate 16:6 at 50% per-head budget."
0.948,25,0,full,1536,1,1,,,not_target_layer
0.948,25,1,full,1536,1,1,,,not_target_layer
0.948,25,2,full,1536,1,1,,,not_target_layer
0.948,25,3,full,1536,1,1,,,not_target_layer
0.948,25,4,full,1536,1,1,,,not_target_layer
0.948,25,5,full,1536,1,1,,,not_target_layer
0.948,25,6,full,1536,1,1,,,not_target_layer
0.948,25,7,full,1536,1,1,,,not_target_layer
0.948,26,0,full,1536,1,1,,,not_target_layer
0.948,26,1,full,1536,1,1,,,not_target_layer
0.948,26,2,full,1536,1,1,,,not_target_layer
0.948,26,3,full,1536,1,1,,,not_target_layer
0.948,26,4,full,1536,1,1,,,not_target_layer
0.948,26,5,full,1536,1,1,,,not_target_layer
0.948,26,6,full,1536,1,1,,,not_target_layer
0.948,26,7,full,1536,1,1,,,not_target_layer
0.948,27,0,full,1536,1,1,,,not_target_layer
0.948,27,1,full,1536,1,1,,,not_target_layer
0.948,27,2,full,1536,1,1,,,not_target_layer
0.948,27,3,full,1536,1,1,,,not_target_layer
0.948,27,4,full,1536,1,1,,,not_target_layer
0.948,27,5,full,1536,1,1,,,not_target_layer
0.948,27,6,full,1536,1,1,,,not_target_layer
0.948,27,7,full,1536,1,1,,,not_target_layer
