threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.958,4,5,full,1536,1,1,,,not_target_layer
0.958,4,6,full,1536,1,1,,,not_target_layer
0.958,4,7,full,1536,1,1,,,not_target_layer
0.958,5,0,full,1536,1,1,,,not_target_layer
0.958,5,1,full,1536,1,1,,,not_target_layer
0.958,5,2,full,1536,1,1,,,not_target_layer
0.958,5,3,full,1536,1,1,,,not_target_layer
0.958,5,4,full,1536,1,1,,,not_target_layer
0.958,5,5,full,1536,1,1,,,not_target_layer
0.958,5,6,full,1536,1,1,,,not_target_layer
0.958,5,7,full,1536,1,1,,,not_target_layer
0.958,6,0,full,1536,1,1,,,not_target_layer
0.958,6,1,full,1536,1,1,,,not_target_layer
0.958,6,2,full,1536,1,1,,,not_target_layer
0.958,6,3,full,1536,1,1,,,not_target_layer
0.958,6,4,full,1536,1,1,,,not_target_layer
0.958,6,5,full,1536,1,1,,,not_target_layer
0.958,6,6,full,1536,1,1,,,not_target_layer
0.958,6,7,full,1536,1,1,,,not_target_layer
0.958,7,0,full,1536,1,1,,,not_target_layer
0.958,7,1,full,1536,1,1,,,not_target_layer
0.958,7,2,full,1536,1,1,,,not_target_layer
0.958,7,3,full,1536,1,1,,,not_target_layer
0.958,7,4,full,1536,1,1,,,not_target_layer
0.958,7,5,full,1536,1,1,,,not_target_layer
0.958,7,6,full,1536,1,1,,,not_target_layer
0.958,7,7,full,1536,1,1,,,not_target_layer
0.958,8,0,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,8,1,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,8,2,full,1536,1,1,,,not_target_layer
0.958,8,3,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,8,4,full,1536,1,1,,,not_target_layer
0.958,8,5,full,1536,1,1,,,not_target_layer
0.958,8,6,full,1536,1,1,,,not_target_layer
0.958,8,7,full,1536,1,1,,,not_target_layer
0.958,9,0,full,1536,1,1,,,not_target_layer
0.958,9,1,full,1536,1,1,,,not_target_layer
0.958,9,2,full,1536,1,1,,,not_target_layer
0.958,9,3,full,1536,1,1,,,not_target_layer
0.958,9,4,full,1536,1,1,,,not_target_layer
0.958,9,5,full,1536,1,1,,,not_target_layer
0.958,9,6,full,1536,1,1,,,not_target_layer
0.958,9,7,full,1536,1,1,,,not_target_layer
0.958,10,0,full,1536,1,1,,,not_target_layer
0.958,10,1,full,1536,1,1,,,not_target_layer
0.958,10,2,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,10,3,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,10,4,full,1536,1,1,,,not_target_layer
0.958,10,5,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,10,6,full,1536,1,1,,,not_target_layer
0.958,10,7,full,1536,1,1,,,not_target_layer
0.958,11,0,full,1536,1,1,,,not_target_layer
0.958,11,1,full,1536,1,1,,,not_target_layer
0.958,11,2,full,1536,1,1,,,not_target_layer
0.958,11,3,full,1536,1,1,,,not_target_layer
0.958,11,4,full,1536,1,1,,,not_target_layer
0.958,11,5,full,1536,1,1,,,not_target_layer
0.958,11,6,full,1536,1,1,,,not_target_layer
0.958,11,7,full,1536,1,1,,,not_target_layer
0.958,12,0,full,1536,1,1,,,not_target_layer
0.958,12,1,full,1536,1,1,,,not_target_layer
0.958,12,2,full,1536,1,1,,,not_target_layer
0.958,12,3,full,1536,1,1,,,not_target_layer
0.958,12,4,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,12,5,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,12,6,full,1536,1,1,,,not_target_layer
0.958,12,7,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,13,0,full,1536,1,1,,,not_target_layer
0.958,13,1,full,1536,1,1,,,not_target_layer
0.958,13,2,full,1536,1,1,,,not_target_layer
0.958,13,3,full,1536,1,1,,,not_target_layer
0.958,13,4,full,1536,1,1,,,not_target_layer
0.958,13,5,full,1536,1,1,,,not_target_layer
0.958,13,6,full,1536,1,1,,,not_target_layer
0.958,13,7,full,1536,1,1,,,not_target_layer
0.958,14,0,full,1536,1,1,,,not_target_layer
0.958,14,1,full,1536,1,1,,,not_target_layer
0.958,14,2,full,1536,1,1,,,not_target_layer
0.958,14,3,full,1536,1,1,,,not_target_layer
0.958,14,4,full,1536,1,1,,,not_target_layer
0.958,14,5,full,1536,1,1,,,not_target_layer
0.958,14,6,full,1536,1,1,,,not_target_layer
0.958,14,7,full,1536,1,1,,,not_target_layer
0.958,15,0,full,1536,1,1,,,not_target_layer
0.958,15,1,full,1536,1,1,,,not_target_layer
0.958,15,2,full,1536,1,1,,,not_target_layer
0.958,15,3,full,1536,1,1,,,not_target_layer
0.958,15,4,full,1536,1,1,,,not_target_layer
0.958,15,5,full,1536,1,1,,,not_target_layer
0.958,15,6,full,1536,1,1,,,not_target_layer
0.958,15,7,full,1536,1,1,,,not_target_layer
0.958,16,0,full,1536,1,1,,,not_target_layer
0.958,16,1,full,1536,1,1,,,not_target_layer
0.958,16,2,full,1536,1,1,,,not_target_layer
0.958,16,3,full,1536,1,1,,,not_target_layer
0.958,16,4,full,1536,1,1,,,not_target_layer
0.958,16,5,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,16,6,full,1536,1,1,,,not_target_layer
0.958,16,7,full,1536,1,1,,,not_target_layer
0.958,17,0,full,1536,1,1,,,not_target_layer
0.958,17,1,full,1536,1,1,,,not_target_layer
0.958,17,2,full,1536,1,1,,,not_target_layer
0.958,17,3,full,1536,1,1,,,not_target_layer
0.958,17,4,full,1536,1,1,,,not_target_layer
0.958,17,5,full,1536,1,1,,,not_target_layer
0.958,17,6,full,1536,1,1,,,not_target_layer
0.958,17,7,full,1536,1,1,,,not_target_layer
0.958,18,0,full,1536,1,1,,,not_target_layer
0.958,18,1,full,1536,1,1,,,not_target_layer
0.958,18,2,full,1536,1,1,,,not_target_layer
0.958,18,3,full,1536,1,1,,,not_target_layer
0.958,18,4,full,1536,1,1,,,not_target_layer
0.958,18,5,full,1536,1,1,,,not_target_layer
0.958,18,6,full,1536,1,1,,,not_target_layer
0.958,18,7,full,1536,1,1,,,not_target_layer
0.958,19,0,full,1536,1,1,,,not_target_layer
0.958,19,1,full,1536,1,1,,,not_target_layer
0.958,19,2,full,1536,1,1,,,not_target_layer
0.958,19,3,full,1536,1,1,,,not_target_layer
0.958,19,4,full,1536,1,1,,,not_target_layer
0.958,19,5,full,1536,1,1,,,not_target_layer
0.958,19,6,full,1536,1,1,,,not_target_layer
0.958,19,7,full,1536,1,1,,,not_target_layer
0.958,20,0,full,1536,1,1,,,not_target_layer
0.958,20,1,full,1536,1,1,,,not_target_layer
0.958,20,2,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,20,3,full,1536,1,1,,,not_target_layer
0.958,20,4,full,1536,1,1,,,not_target_layer
0.958,20,5,full,1536,1,1,,,not_target_layer
0.958,20,6,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,20,7,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,21,0,full,1536,1,1,,,not_target_layer
0.958,21,1,full,1536,1,1,,,not_target_layer
0.958,21,2,full,1536,1,1,,,not_target_layer
0.958,21,3,full,1536,1,1,,,not_target_layer
0.958,21,4,full,1536,1,1,,,not_target_layer
0.958,21,5,full,1536,1,1,,,not_target_layer
0.958,21,6,full,1536,1,1,,,not_target_layer
0.958,21,7,full,1536,1,1,,,not_target_layer
0.958,22,0,full,1536,1,1,,,not_target_layer
0.958,22,1,full,1536,1,1,,,not_target_layer
0.958,22,2,full,1536,1,1,,,not_target_layer
0.958,22,3,full,1536,1,1,,,not_target_layer
0.958,22,4,full,1536,1,1,,,not_target_layer
0.958,22,5,full,1536,1,1,,,not_target_layer
0.958,22,6,full,1536,1,1,,,not_target_layer
0.958,22,7,full,1536,1,1,,,not_target_layer
0.958,23,0,full,1536,1,1,,,not_target_layer
0.958,23,1,full,1536,1,1,,,not_target_layer
0.958,23,2,full,1536,1,1,,,not_target_layer
0.958,23,3,full,1536,1,1,,,not_target_layer
0.958,23,4,full,1536,1,1,,,not_target_layer
0.958,23,5,full,1536,1,1,,,not_target_layer
0.958,23,6,full,1536,1,1,,,not_target_layer
0.958,23,7,full,1536,1,1,,,not_target_layer
0.958,24,0,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,24,1,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,24,2,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,24,3,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,24,4,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,24,5,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,24,6,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,24,7,compact,768,0.5,0,,,20-head safe frontier plus candidate 10:2 at 50% per-head budget.
0.958,25,0,full,1536,1,1,,,not_target_layer
0.958,25,1,full,1536,1,1,,,not_target_layer
0.958,25,2,full,1536,1,1,,,not_target_layer
0.958,25,3,full,1536,1,1,,,not_target_layer
0.958,25,4,full,1536,1,1,,,not_target_layer
0.958,25,5,full,1536,1,1,,,not_target_layer
0.958,25,6,full,1536,1,1,,,not_target_layer
0.958,25,7,full,1536,1,1,,,not_target_layer
0.958,26,0,full,1536,1,1,,,not_target_layer
0.958,26,1,full,1536,1,1,,,not_target_layer
0.958,26,2,full,1536,1,1,,,not_target_layer
0.958,26,3,full,1536,1,1,,,not_target_layer
0.958,26,4,full,1536,1,1,,,not_target_layer
0.958,26,5,full,1536,1,1,,,not_target_layer
0.958,26,6,full,1536,1,1,,,not_target_layer
0.958,26,7,full,1536,1,1,,,not_target_layer
0.958,27,0,full,1536,1,1,,,not_target_layer
0.958,27,1,full,1536,1,1,,,not_target_layer
0.958,27,2,full,1536,1,1,,,not_target_layer
0.958,27,3,full,1536,1,1,,,not_target_layer
0.958,27,4,full,1536,1,1,,,not_target_layer
0.958,27,5,full,1536,1,1,,,not_target_layer
0.958,27,6,full,1536,1,1,,,not_target_layer
0.958,27,7,full,1536,1,1,,,not_target_layer
