threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.967,6,4,full,1536,1,1,,,not_target_layer
0.967,6,5,full,1536,1,1,,,not_target_layer
0.967,6,6,full,1536,1,1,,,not_target_layer
0.967,6,7,full,1536,1,1,,,not_target_layer
0.967,7,0,full,1536,1,1,,,not_target_layer
0.967,7,1,full,1536,1,1,,,not_target_layer
0.967,7,2,full,1536,1,1,,,not_target_layer
0.967,7,3,full,1536,1,1,,,not_target_layer
0.967,7,4,full,1536,1,1,,,not_target_layer
0.967,7,5,full,1536,1,1,,,not_target_layer
0.967,7,6,full,1536,1,1,,,not_target_layer
0.967,7,7,full,1536,1,1,,,not_target_layer
0.967,8,0,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,8,1,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,8,2,full,1536,1,1,,,not_target_layer
0.967,8,3,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,8,4,full,1536,1,1,,,not_target_layer
0.967,8,5,full,1536,1,1,,,not_target_layer
0.967,8,6,full,1536,1,1,,,not_target_layer
0.967,8,7,full,1536,1,1,,,not_target_layer
0.967,9,0,full,1536,1,1,,,not_target_layer
0.967,9,1,full,1536,1,1,,,not_target_layer
0.967,9,2,full,1536,1,1,,,not_target_layer
0.967,9,3,full,1536,1,1,,,not_target_layer
0.967,9,4,full,1536,1,1,,,not_target_layer
0.967,9,5,full,1536,1,1,,,not_target_layer
0.967,9,6,full,1536,1,1,,,not_target_layer
0.967,9,7,full,1536,1,1,,,not_target_layer
0.967,10,0,full,1536,1,1,,,not_target_layer
0.967,10,1,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,10,2,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,10,3,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,10,4,full,1536,1,1,,,not_target_layer
0.967,10,5,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,10,6,full,1536,1,1,,,not_target_layer
0.967,10,7,full,1536,1,1,,,not_target_layer
0.967,11,0,full,1536,1,1,,,not_target_layer
0.967,11,1,full,1536,1,1,,,not_target_layer
0.967,11,2,full,1536,1,1,,,not_target_layer
0.967,11,3,full,1536,1,1,,,not_target_layer
0.967,11,4,full,1536,1,1,,,not_target_layer
0.967,11,5,full,1536,1,1,,,not_target_layer
0.967,11,6,full,1536,1,1,,,not_target_layer
0.967,11,7,full,1536,1,1,,,not_target_layer
0.967,12,0,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,12,1,full,1536,1,1,,,not_target_layer
0.967,12,2,full,1536,1,1,,,not_target_layer
0.967,12,3,full,1536,1,1,,,not_target_layer
0.967,12,4,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,12,5,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,12,6,full,1536,1,1,,,not_target_layer
0.967,12,7,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,13,0,full,1536,1,1,,,not_target_layer
0.967,13,1,full,1536,1,1,,,not_target_layer
0.967,13,2,full,1536,1,1,,,not_target_layer
0.967,13,3,full,1536,1,1,,,not_target_layer
0.967,13,4,full,1536,1,1,,,not_target_layer
0.967,13,5,full,1536,1,1,,,not_target_layer
0.967,13,6,full,1536,1,1,,,not_target_layer
0.967,13,7,full,1536,1,1,,,not_target_layer
0.967,14,0,full,1536,1,1,,,not_target_layer
0.967,14,1,full,1536,1,1,,,not_target_layer
0.967,14,2,full,1536,1,1,,,not_target_layer
0.967,14,3,full,1536,1,1,,,not_target_layer
0.967,14,4,full,1536,1,1,,,not_target_layer
0.967,14,5,full,1536,1,1,,,not_target_layer
0.967,14,6,full,1536,1,1,,,not_target_layer
0.967,14,7,full,1536,1,1,,,not_target_layer
0.967,15,0,full,1536,1,1,,,not_target_layer
0.967,15,1,full,1536,1,1,,,not_target_layer
0.967,15,2,full,1536,1,1,,,not_target_layer
0.967,15,3,full,1536,1,1,,,not_target_layer
0.967,15,4,full,1536,1,1,,,not_target_layer
0.967,15,5,full,1536,1,1,,,not_target_layer
0.967,15,6,full,1536,1,1,,,not_target_layer
0.967,15,7,full,1536,1,1,,,not_target_layer
0.967,16,0,full,1536,1,1,,,not_target_layer
0.967,16,1,full,1536,1,1,,,not_target_layer
0.967,16,2,full,1536,1,1,,,not_target_layer
0.967,16,3,full,1536,1,1,,,not_target_layer
0.967,16,4,full,1536,1,1,,,not_target_layer
0.967,16,5,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,16,6,full,1536,1,1,,,not_target_layer
0.967,16,7,full,1536,1,1,,,not_target_layer
0.967,17,0,full,1536,1,1,,,not_target_layer
0.967,17,1,full,1536,1,1,,,not_target_layer
0.967,17,2,full,1536,1,1,,,not_target_layer
0.967,17,3,full,1536,1,1,,,not_target_layer
0.967,17,4,full,1536,1,1,,,not_target_layer
0.967,17,5,full,1536,1,1,,,not_target_layer
0.967,17,6,full,1536,1,1,,,not_target_layer
0.967,17,7,full,1536,1,1,,,not_target_layer
0.967,18,0,full,1536,1,1,,,not_target_layer
0.967,18,1,full,1536,1,1,,,not_target_layer
0.967,18,2,full,1536,1,1,,,not_target_layer
0.967,18,3,full,1536,1,1,,,not_target_layer
0.967,18,4,full,1536,1,1,,,not_target_layer
0.967,18,5,full,1536,1,1,,,not_target_layer
0.967,18,6,full,1536,1,1,,,not_target_layer
0.967,18,7,full,1536,1,1,,,not_target_layer
0.967,19,0,full,1536,1,1,,,not_target_layer
0.967,19,1,full,1536,1,1,,,not_target_layer
0.967,19,2,full,1536,1,1,,,not_target_layer
0.967,19,3,full,1536,1,1,,,not_target_layer
0.967,19,4,full,1536,1,1,,,not_target_layer
0.967,19,5,full,1536,1,1,,,not_target_layer
0.967,19,6,full,1536,1,1,,,not_target_layer
0.967,19,7,full,1536,1,1,,,not_target_layer
0.967,20,0,full,1536,1,1,,,not_target_layer
0.967,20,1,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,20,2,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,20,3,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,20,4,full,1536,1,1,,,not_target_layer
0.967,20,5,full,1536,1,1,,,not_target_layer
0.967,20,6,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,20,7,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,21,0,full,1536,1,1,,,not_target_layer
0.967,21,1,full,1536,1,1,,,not_target_layer
0.967,21,2,full,1536,1,1,,,not_target_layer
0.967,21,3,full,1536,1,1,,,not_target_layer
0.967,21,4,full,1536,1,1,,,not_target_layer
0.967,21,5,full,1536,1,1,,,not_target_layer
0.967,21,6,full,1536,1,1,,,not_target_layer
0.967,21,7,full,1536,1,1,,,not_target_layer
0.967,22,0,full,1536,1,1,,,not_target_layer
0.967,22,1,full,1536,1,1,,,not_target_layer
0.967,22,2,full,1536,1,1,,,not_target_layer
0.967,22,3,full,1536,1,1,,,not_target_layer
0.967,22,4,full,1536,1,1,,,not_target_layer
0.967,22,5,full,1536,1,1,,,not_target_layer
0.967,22,6,full,1536,1,1,,,not_target_layer
0.967,22,7,full,1536,1,1,,,not_target_layer
0.967,23,0,full,1536,1,1,,,not_target_layer
0.967,23,1,full,1536,1,1,,,not_target_layer
0.967,23,2,full,1536,1,1,,,not_target_layer
0.967,23,3,full,1536,1,1,,,not_target_layer
0.967,23,4,full,1536,1,1,,,not_target_layer
0.967,23,5,full,1536,1,1,,,not_target_layer
0.967,23,6,full,1536,1,1,,,not_target_layer
0.967,23,7,full,1536,1,1,,,not_target_layer
0.967,24,0,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,24,1,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,24,2,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,24,3,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,24,4,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,24,5,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,24,6,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,24,7,compact,768,0.5,0,,,25-head safe frontier plus candidate 0:0 at 50% per-head budget.
0.967,25,0,full,1536,1,1,,,not_target_layer
0.967,25,1,full,1536,1,1,,,not_target_layer
0.967,25,2,full,1536,1,1,,,not_target_layer
0.967,25,3,full,1536,1,1,,,not_target_layer
0.967,25,4,full,1536,1,1,,,not_target_layer
0.967,25,5,full,1536,1,1,,,not_target_layer
0.967,25,6,full,1536,1,1,,,not_target_layer
0.967,25,7,full,1536,1,1,,,not_target_layer
0.967,26,0,full,1536,1,1,,,not_target_layer
0.967,26,1,full,1536,1,1,,,not_target_layer
0.967,26,2,full,1536,1,1,,,not_target_layer
0.967,26,3,full,1536,1,1,,,not_target_layer
0.967,26,4,full,1536,1,1,,,not_target_layer
0.967,26,5,full,1536,1,1,,,not_target_layer
0.967,26,6,full,1536,1,1,,,not_target_layer
0.967,26,7,full,1536,1,1,,,not_target_layer
0.967,27,0,full,1536,1,1,,,not_target_layer
0.967,27,1,full,1536,1,1,,,not_target_layer
0.967,27,2,full,1536,1,1,,,not_target_layer
0.967,27,3,full,1536,1,1,,,not_target_layer
0.967,27,4,full,1536,1,1,,,not_target_layer
0.967,27,5,full,1536,1,1,,,not_target_layer
0.967,27,6,full,1536,1,1,,,not_target_layer
0.967,27,7,full,1536,1,1,,,not_target_layer
