threshold,layer,kv_head,action,selected_budget,budget_fraction,quality,direct_val_r2,fitv_val_r2,reason
0.931,24,7,compact,768,0.5,0,,,seed_l24_l10h3_l8h1_add_l20h2
0.931,25,0,full,1536,1,1,,,not_target_layer
0.931,25,1,full,1536,1,1,,,not_target_layer
0.931,25,2,full,1536,1,1,,,not_target_layer
0.931,25,3,full,1536,1,1,,,not_target_layer
0.931,25,4,full,1536,1,1,,,not_target_layer
0.931,25,5,full,1536,1,1,,,not_target_layer
0.931,25,6,full,1536,1,1,,,not_target_layer
0.931,25,7,full,1536,1,1,,,not_target_layer
0.931,26,0,full,1536,1,1,,,not_target_layer
0.931,26,1,full,1536,1,1,,,not_target_layer
0.931,26,2,full,1536,1,1,,,not_target_layer
0.931,26,3,full,1536,1,1,,,not_target_layer
0.931,26,4,full,1536,1,1,,,not_target_layer
0.931,26,5,full,1536,1,1,,,not_target_layer
0.931,26,6,full,1536,1,1,,,not_target_layer
0.931,26,7,full,1536,1,1,,,not_target_layer
0.931,27,0,full,1536,1,1,,,not_target_layer
0.931,27,1,full,1536,1,1,,,not_target_layer
0.931,27,2,full,1536,1,1,,,not_target_layer
0.931,27,3,full,1536,1,1,,,not_target_layer
0.931,27,4,full,1536,1,1,,,not_target_layer
0.931,27,5,full,1536,1,1,,,not_target_layer
0.931,27,6,full,1536,1,1,,,not_target_layer
0.931,27,7,full,1536,1,1,,,not_target_layer
